STATION;STATION_NAME;ELEVATION;LATITUDE;LONGITUDE;DATE;PRCP;Measurement Flag;Quality Flag;Source Flag;Time of Observation;TMAX;Measurement Flag;Quality Flag;Source Flag;Time of Observation;TMIN;Measurement Flag;Quality Flag;Source Flag;Time of Observation
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090709;0; ; ;s;9999;320; ; ;s;9999;185; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090710;0; ; ;s;9999;336; ; ;s;9999;232; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090711;0;T; ;s;9999;321; ; ;s;9999;249; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090712;48; ; ;s;9999;320; ; ;s;9999;210; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090713;547; ; ;s;9999;294; ; ;s;9999;219; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090714;13; ; ;s;9999;335; ; ;s;9999;218; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090715;0; ; ;s;9999;348; ; ;s;9999;233; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090716;0;T; ;s;9999;317; ; ;s;9999;249; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090717;584; ; ;s;9999;249; ; ;s;9999;202; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090718;0; ; ;s;9999;318; ; ;s;9999;223; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090719;0; ; ;s;9999;312; ; ;s;9999;237; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090720;50; ; ;s;9999;352; ; ;s;9999;248; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090721;0; ; ;s;9999;332; ; ;s;9999;263; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090722;84; ; ;s;9999;321; ; ;s;9999;230; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090723;107; ; ;s;9999;285; ; ;s;9999;201; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090724;9; ; ;s;9999;286; ; ;s;9999;199; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090725;0; ; ;s;9999;296; ; ;s;9999;211; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090726;0; ; ;s;9999;306; ; ;s;9999;212; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090727;0; ; ;s;9999;292; ; ;s;9999;227; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090728;0; ; ;s;9999;300; ; ;s;9999;221; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090729;0; ; ;s;9999;306; ; ;s;9999;238; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090730;0; ; ;s;9999;312; ; ;s;9999;251; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090731;185; ; ;s;9999;289; ; ;s;9999;203; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090801;192; ; ;s;9999;309; ; ;s;9999;224; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090802;3; ; ;s;9999;316; ; ;s;9999;224; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090803;0; ; ;s;9999;316; ; ;s;9999;232; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090804;0; ; ;s;9999;299; ; ;s;9999;246; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090805;0;T; ;s;9999;268; ; ;s;9999;222; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090806;7; ; ;s;9999;280; ; ;s;9999;232; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090807;2; ; ;s;9999;294; ; ;s;9999;231; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090808;1; ; ;s;9999;303; ; ;s;9999;238; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090809;141; ; ;s;9999;303; ; ;s;9999;235; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090810;1; ; ;s;9999;329; ; ;s;9999;232; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090811;0; ; ;s;9999;364; ; ;s;9999;236; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090812;0; ; ;s;9999;359; ; ;s;9999;223; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090813;0; ; ;s;9999;352; ; ;s;9999;239; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090814;0; ; ;s;9999;348; ; ;s;9999;249; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090815;0; ; ;s;9999;331; ; ;s;9999;258; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090816;0; ; ;s;9999;313; ; ;s;9999;251; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090817;43; ; ;s;9999;265; ; ;s;9999;230; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090818;0; ; ;s;9999;287; ; ;s;9999;219; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090819;210; ; ;s;9999;278; ; ;s;9999;223; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090820;0; ; ;s;9999;334; ; ;s;9999;187; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090821;0; ; ;s;9999;309; ; ;s;9999;243; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090822;0; ; ;s;9999;283; ; ;s;9999;205; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090823;0; ; ;s;9999;311; ; ;s;9999;190; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090824;0;T; ;s;9999;267; ; ;s;9999;218; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090825;5; ; ;s;9999;254; ; ;s;9999;229; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090826;1; ; ;s;9999;306; ; ;s;9999;228; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090827;0;T; ;s;9999;313; ; ;s;9999;214; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090828;0; ; ;s;9999;276; ; ;s;9999;210; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090829;0; ; ;s;9999;255; ; ;s;9999;185; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090830;3; ; ;s;9999;259; ; ;s;9999;149; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090831;0; ; ;s;9999;272; ; ;s;9999;173; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090901;0; ; ;s;9999;278; ; ;s;9999;180; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090902;0; ; ;s;9999;263; ; ;s;9999;201; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090903;0; ; ;s;9999;283; ; ;s;9999;203; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090904;4; ; ;s;9999;253; ; ;s;9999;228; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090905;18; ; ;s;9999;266; ; ;s;9999;222; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090906;68; ; ;s;9999;250; ; ;s;9999;143; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090907;37; ; ;s;9999;210; ; ;s;9999;147; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090908;0; ; ;s;9999;236; ; ;s;9999;161; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090909;0; ; ;s;9999;287; ; ;s;9999;123; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090910;0;T; ;s;9999;269; ; ;s;9999;191; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090911;0; ; ;s;9999;286; ; ;s;9999;162; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090912;0; ; ;s;9999;293; ; ;s;9999;193; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090913;0; ; ;s;9999;287; ; ;s;9999;155; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090914;0; ; ;s;9999;282; ; ;s;9999;179; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090915;0; ; ;s;9999;301; ; ;s;9999;144; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090916;0; ; ;s;9999;271; ; ;s;9999;183; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090917;0; ; ;s;9999;277; ; ;s;9999;177; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090918;0;T; ;s;9999;237; ; ;s;9999;199; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090919;0; ; ;s;9999;230; ; ;s;9999;184; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090920;51; ; ;s;9999;218; ; ;s;9999;131; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090921;0; ; ;s;9999;261; ; ;s;9999;119; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090922;0; ; ;s;9999;273; ; ;s;9999;114; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090923;0; ; ;s;9999;267; ; ;s;9999;133; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090924;0; ; ;s;9999;258; ; ;s;9999;165; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090925;0; ; ;s;9999;265; ; ;s;9999;182; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090926;52; ; ;s;9999;228; ; ;s;9999;191; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090927;3; ; ;s;9999;239; ; ;s;9999;180; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090928;0; ; ;s;9999;272; ; ;s;9999;157; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090929;0;T; ;s;9999;225; ; ;s;9999;173; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20090930;0; ; ;s;9999;222; ; ;s;9999;187; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091001;2; ; ;s;9999;285; ; ;s;9999;177; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091002;0; ; ;s;9999;271; ; ;s;9999;105; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091003;0; ; ;s;9999;239; ; ;s;9999;125; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091004;0; ; ;s;9999;234; ; ;s;9999;123; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091005;0; ; ;s;9999;261; ; ;s;9999;85; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091006;0; ; ;s;9999;219; ; ;s;9999;133; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091007;0; ; ;s;9999;197; ; ;s;9999;93; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091008;0;T; ;s;9999;194; ; ;s;9999;133; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091009;0; ; ;s;9999;204; ; ;s;9999;124; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091010;0; ; ;s;9999;207; ; ;s;9999;100; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091011;0;T; ;s;9999;188; ; ;s;9999;131; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091012;0;T; ;s;9999;225; ; ;s;9999;102; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091013;0; ; ;s;9999;233; ; ;s;9999;119; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091014;0; ; ;s;9999;249; ; ;s;9999;82; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091015;0; ; ;s;9999;257; ; ;s;9999;92; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091016;0; ; ;s;9999;206; ; ;s;9999;109; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091017;0; ; ;s;9999;223; ; ;s;9999;80; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091018;0; ; ;s;9999;196; ; ;s;9999;79; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091019;0; ; ;s;9999;155; ; ;s;9999;61; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091020;0; ; ;s;9999;214; ; ;s;9999;41; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091021;0; ; ;s;9999;202; ; ;s;9999;49; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091022;0; ; ;s;9999;240; ; ;s;9999;75; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091023;0; ; ;s;9999;209; ; ;s;9999;89; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091024;0; ; ;s;9999;208; ; ;s;9999;96; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091025;0; ; ;s;9999;206; ; ;s;9999;109; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091026;0;T; ;s;9999;207; ; ;s;9999;119; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091027;0; ; ;s;9999;181; ; ;s;9999;97; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091028;0; ; ;s;9999;182; ; ;s;9999;98; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091029;0; ; ;s;9999;233; ; ;s;9999;96; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091030;8; ; ;s;9999;143; ; ;s;9999;63; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091031;49; ; ;s;9999;139; ; ;s;9999;52; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091101;157; ; ;s;9999;81; ; ;s;9999;-6; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091102;0; ; ;s;9999;23; ; ;s;9999;-37; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091103;0; ; ;s;9999;71; ; ;s;9999;-48; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091104;0; ; ;s;9999;139; ; ;s;9999;-17; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091105;0; ; ;s;9999;170; ; ;s;9999;11; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091106;0; ; ;s;9999;145; ; ;s;9999;41; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091107;0; ; ;s;9999;154; ; ;s;9999;41; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091108;0; ; ;s;9999;112; ; ;s;9999;62; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091109;0;T; ;s;9999;98; ; ;s;9999;-8; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091110;53; ; ;s;9999;30; ; ;s;9999;-26; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091111;0; ; ;s;9999;40; ; ;s;9999;13; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091112;51; ; ;s;9999;37; ; ;s;9999;-9; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091113;0; ; ;s;9999;46; ; ;s;9999;-36; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091114;0; ; ;s;9999;36; ; ;s;9999;-8; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091115;0; ; ;s;9999;6; ; ;s;9999;-44; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091116;0; ; ;s;9999;3; ; ;s;9999;-43; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091117;0; ; ;s;9999;38; ; ;s;9999;-50; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091118;0; ; ;s;9999;57; ; ;s;9999;-64; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091119;0; ; ;s;9999;32; ; ;s;9999;-39; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091120;0; ; ;s;9999;49; ; ;s;9999;-41; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091121;0; ; ;s;9999;56; ; ;s;9999;-51; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091122;0; ; ;s;9999;75; ; ;s;9999;-43; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091123;0; ; ;s;9999;92; ; ;s;9999;-30; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091124;0; ; ;s;9999;114; ; ;s;9999;15; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091125;0; ; ;s;9999;96; ; ;s;9999;-5; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091126;0; ; ;s;9999;52; ; ;s;9999;14; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091127;0; ; ;s;9999;67; ; ;s;9999;-18; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091128;0; ; ;s;9999;42; ; ;s;9999;-36; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091129;0; ; ;s;9999;76; ; ;s;9999;-27; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091130;0; ; ;s;9999;103; ; ;s;9999;-25; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091201;0; ; ;s;9999;90; ; ;s;9999;-12; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091202;0; ; ;s;9999;84; ; ;s;9999;-16; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091203;0; ; ;s;9999;52; ; ;s;9999;-44; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091204;0; ; ;s;9999;57; ; ;s;9999;-20; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091205;0; ; ;s;9999;38; ; ;s;9999;-63; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091206;0; ; ;s;9999;41; ; ;s;9999;-55; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091207;0; ; ;s;9999;20; ; ;s;9999;-47; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091208;0; ; ;s;9999;95; ; ;s;9999;-48; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091209;0; ; ;s;9999;39; ; ;s;9999;-40; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091210;0; ; ;s;9999;28; ; ;s;9999;9; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091211;0; ; ;s;9999;46; ; ;s;9999;0; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091212;0; ; ;s;9999;29; ; ;s;9999;-58; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091213;0; ; ;s;9999;45; ; ;s;9999;-22; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091214;0; ; ;s;9999;33; ; ;s;9999;-46; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091215;0; ; ;s;9999;19; ; ;s;9999;-55; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091216;0; ; ;s;9999;8; ; ;s;9999;-71; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091217;0; ; ;s;9999;-18; ; ;s;9999;-69; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091218;0; ; ;s;9999;-22; ; ;s;9999;-75; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091219;0; ; ;s;9999;-10; ; ;s;9999;-76; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091220;0; ; ;s;9999;34; ; ;s;9999;-41; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091221;0; ; ;s;9999;43; ; ;s;9999;-101; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091222;0; ; ;s;9999;76; ; ;s;9999;-67; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091223;0; ; ;s;9999;28; ; ;s;9999;-56; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091224;0; ; ;s;9999;18; ; ;s;9999;-43; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091225;0; ; ;s;9999;29; ; ;s;9999;-102; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091226;0; ; ;s;9999;-51; ; ;s;9999;-121; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091227;0; ; ;s;9999;-21; ; ;s;9999;-94; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091228;0; ; ;s;9999;-29; ; ;s;9999;-117; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091229;0; ; ;s;9999;12; ; ;s;9999;-70; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091230;0; ; ;s;9999;-14; ; ;s;9999;-62; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20091231;0; ; ;s;9999;-33; ; ;s;9999;-122; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100101;0; ; ;s;9999;-16; ; ;s;9999;-102; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100102;4; ; ;s;9999;-21; ; ;s;9999;-63; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100103;99; ; ;s;9999;-44; ; ;s;9999;-99; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100104;1; ; ;s;9999;-85; ; ;s;9999;-134; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100105;0; ; ;s;9999;-75; ; ;s;9999;-156; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100106;0; ; ;s;9999;-59; ; ;s;9999;-167; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100107;0; ; ;s;9999;-44; ; ;s;9999;-135; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100108;0; ; ;s;9999;-74; ; ;s;9999;-121; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100109;0; ; ;s;9999;-28; ; ;s;9999;-134; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100110;0; ; ;s;9999;-28; ; ;s;9999;-110; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100111;0; ; ;s;9999;-24; ; ;s;9999;-100; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100112;0; ; ;s;9999;-52; ; ;s;9999;-105; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100113;0; ; ;s;9999;-54; ; ;s;9999;-137; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100114;0; ; ;s;9999;1; ; ;s;9999;-132; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100115;0; ; ;s;9999;-5; ; ;s;9999;-92; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100116;0; ; ;s;9999;-23; ; ;s;9999;-107; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100117;0; ; ;s;9999;3; ; ;s;9999;-95; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100118;0; ; ;s;9999;32; ; ;s;9999;-91; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100119;0; ; ;s;9999;25; ; ;s;9999;0; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100120;0; ; ;s;9999;55; ; ;s;9999;-24; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100121;0; ; ;s;9999;-12; ; ;s;9999;-84; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100122;0; ; ;s;9999;-3; ; ;s;9999;-61; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100123;0; ; ;s;9999;46; ; ;s;9999;-57; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100124;0; ; ;s;9999;66; ; ;s;9999;-77; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100125;0; ; ;s;9999;17; ; ;s;9999;-65; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100126;0; ; ;s;9999;20; ; ;s;9999;-91; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100127;0; ; ;s;9999;88; ; ;s;9999;-28; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100128;0; ; ;s;9999;49; ; ;s;9999;-18; ; ;s;9999
GHCND:CHM00054511;BEIJING CH;55;39.933;116.283;20100129;0; ; ;s;9999;69; ; ;s;9999;-55; ; ;s;9999
